Unnamed: 0,college_name,location,course_fees,review,rank,Average Package,Highest Package,Cutoff rank in CSE
709,"SKP Engineering College, Tiruvannamalai","Tiruvannamalai, Tamil Nadu","₹ 65,000",8.3 / 10,,,1900000,166971
710,"Scient Institute of Technology, Ibrahimpatnam, Hyderabad","Hyderabad, Telangana","₹ 58,000",7.7 / 10,,450000,,64669
711,"Shantilal Shah Engineering College - [SSEC], Bhavnagar","Bhavnagar, Gujarat","₹ 2,800",7.3 / 10,,,2450000,130411
712,"Shree Swami Atmanand Saraswati Institute of Technology - [SSASIT], Surat","Surat, Gujarat","₹ 76,500",7.4 / 10,,290000,2600000,96555
713,"St Xaviers Catholic College of Engineering - [SXCCE], Nagercoil","Nagercoil, Tamil Nadu","₹ 50,000",8.3 / 10,,,,48258
714,"Surya Engineering College, Erode","Erode, Tamil Nadu","₹ 50,000",7.5 / 10,,250000,500000,4457
715,"Mohammad Ali Jauhar University, Rampur","Rampur, Uttar Pradesh","₹ 85,700",7.5 / 10,,,2014000,135099
716,"PCTE Group of Institutes, Ludhiana","Ludhiana, Punjab",--,7.9 / 10,,600000,2100000,131267
717,"Dayananda Sagar Institutions - [DSI], Bangalore","Bangalore, Karnataka","₹ 2,46,180",8.1 / 10,,,300000,33371
718,"Bangalore Technological Institute - [BTI], Bangalore","Bangalore, Karnataka","₹ 1,40,000",6.2 / 10,,,,113578
719,"A. C. Patil College of Engineering - [ACPCE], Navi Mumbai","Navi Mumbai, Maharashtra","₹ 1,07,573",6.7 / 10,#57th/170  in India   2023,450000,1200000,39172
720,"Vasantdada Patil Pratishtan's College of Engineering & Visual Arts, Mumbai","Mumbai, Maharashtra","₹ 1,46,205",7.1 / 10,#166th/166  in India   2023,400000,2400000,11684
721,"PPG Institute of Technology - [PPGIT], Coimbatore","Coimbatore, Tamil Nadu","₹ 75,000",08-Oct,,,,4408
722,"Vadodara Institute of Engineering, Vadodara","Vadodara, Gujarat","₹ 61,000",7.4 / 10,,,1000000,34488
723,"Shivajirao Kadam Group of Colleges, Indore","Indore, Madhya Pradesh","₹ 70,000",7.6 / 10,,420000,1200000,143833
724,"JD College of Engineering and Management, Nagpur","Nagpur, Maharashtra","₹ 1,03,000",8.2 / 10,#210th/216  in India   2022,400000,,5524
725,"Shree LR Tiwari College of Engineering - [SLRTCE], Thane","Thane, Maharashtra","₹ 90,000",7.2 / 10,#93th/200  in India   2022,,,53983
726,"Apex Professional University - [APU], Pasighat","Pasighat, Arunachal Pradesh","₹ 70,000",7.4 / 10,,,2130000,115332
727,"Haridwar University, Roorkee","Roorkee, Uttarakhand","₹ 1,37,000",9.3 / 10,#145th/246  in India   2023,470000,,165606
728,"College of Engineering- [CEC] Cherthala, Alappuzha","Alappuzha, Kerala","₹ 35,000",6.6 / 10,,,3400000,77623
729,"Providence College of Engineering, Chengannur","Chengannur, Kerala","₹ 50,000",8.2 / 10,,200000,1900000,183984
730,"Dr. NGP Institute of Technology, Coimbatore","Coimbatore, Tamil Nadu","₹ 2,00,000",8.2 / 10,#214th/246  in India   2023,311666,2300000,189454
731,"Loknayak Jai Prakash Institute Of Technology - [LNJPIT], Chapra","Chapra, Bihar",--,7.7 / 10,,,2460000,47831
732,"Gwalior Engineering College - [GEC], Gwalior","Gwalior, Madhya Pradesh","₹ 45,600",4.7 / 10,,420000,,17724
733,"United Group of Institutions - [UGI], Allahabad","Allahabad, Uttar Pradesh","₹ 1,18,025",7.6 / 10,#73th/170  in India   2023,,,66260
734,"Sarvepalli Radhakrishnan University - [SRK], Bhopal","Bhopal, Madhya Pradesh","₹ 50,000",6.9 / 10,#155th/200  in India   2022,340000,2500000,90375
735,"Ajeenkya DY  Patil University - [ADYPU], Pune","Pune, Maharashtra","₹ 2,30,000",7.8 / 10,#59th/200  in India   2022,650000,1400000,38854
736,"Women Institute of Technology - [WIT], Dehradun","Dehradun, Uttarakhand","₹ 75,500",7.5 / 10,,,,98922
737,"H.V.P.Mandal's College of Engineering & Technology, Amravati","Amravati, Maharashtra","₹ 80,300",7.6 / 10,,250000,2500000,86882
738,"Adani Institute of Infrastructure Engineering - [AIIE], Ahmedabad","Ahmedabad, Gujarat","₹ 1,65,000",7.4 / 10,,,3500000,159104
739,"Rajkiya Engineering College -[RECM], Mainpuri","Mainpuri, Uttar Pradesh","₹ 60,500",7.4 / 10,,400000,,65390
740,"IAMR Group of Institutions - [IAMR], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 2,80,000",7.7 / 10,,,2300000,19219
741,"Amritsar Group of Colleges - [AGC], Amritsar","Amritsar, Punjab","₹ 4,03,024",8.1 / 10,,500000,,172660
742,"Gokul Global University - [GGU], Sidhpur","Sidhpur, Gujarat","₹ 74,000",7.4 / 10,,,2375000,2664
743,"Rajiv Gandhi govt. Engineering college -[RGGEC], Kangra","Kangra, Himachal Pradesh","₹ 61,070",7.5 / 10,,250000,,92997
744,"Purnea College of Engineering - [PCE], Purnea","Purnea, Bihar",--,7.9 / 10,,,1900000,18666
745,"Channabasaveshwara Institute of Technology - [CIT], Tumkur","Tumkur, Karnataka","₹ 2,38,000",7.4 / 10,#51th/166  in India   2023,400000,1800000,75518
746,"Chirala Engineering College - [CEC], Chirala","Chirala, Andhra Pradesh","₹ 1,80,000",07-Oct,,,2300000,187140
747,"EASA College of Engineering and Technology - [ECET], Coimbatore","Coimbatore, Tamil Nadu","₹ 50,000",7.5 / 10,,450000,1730000,84249
748,"GM Institute of Technology - [GMIT], Davanagere","Davanagere, Karnataka","₹ 1,30,000",7.7 / 10,#200th/238  in India   2022,,1580000,29236
749,"Gates Institute of Technology-[GIT], Anantapur","Anantapur, Andhra Pradesh","₹ 41,000",7.7 / 10,,,2300000,196739
750,"Geeta Engineering College - [GEC], Panipat","Panipat, Haryana","₹ 91,000",8.9 / 10,,500000,1200000,149608
751,"Gharda Institute of Technology-[GIT], Ratnagiri","Ratnagiri, Maharashtra","₹ 69,549",8.4 / 10,#129th/147  in India   2019,,2100000,134208
752,"Government Engineering College, Patan","Patan, Gujarat","₹ 1,500",7.6 / 10,,,,104334
753,"Govind Ballabh Pant Engineering College - [GBPEC], Garhwal","Garhwal, Uttarakhand","₹ 69,015",6.6 / 10,#39th/170  in India   2023,400000,1800000,63438
754,"Hooghly Engineering and Technology College - [HETC], Hooghly","Hooghly, West Bengal","₹ 1,05,600",7.5 / 10,,450000,600000,96090
755,"Rajiv Gandhi Institute of Technology - [RGIT], Mumbai","Mumbai, Maharashtra","₹ 1,20,000",7.1 / 10,,400000,800000,73458
756,"SVS College of Engineering - [SVSCE], Coimbatore","Coimbatore, Tamil Nadu","₹ 45,000",7.1 / 10,,492000,1000000,115643
757,"Sasi Institute of Technology & Engineering - [SITE], Tadepalligudem","Tadepalligudem, Andhra Pradesh","₹ 45,700",7.7 / 10,#157th/200  in India   2022,600000,450000,98832
758,"Shivajirao S Jondhale College of Engineering - [SSJCE], Thane","Thane, Maharashtra","₹ 97,380",6.3 / 10,,,1500000,122252
759,"Shree Devi Institute of Technology - [SDIT], Mangalore","Mangalore, Karnataka","₹ 1,00,000",7.4 / 10,,,1200000,96212
760,"Sinhgad Academy of Engineering - [SAE] Kondhawa, Pune","Pune, Maharashtra","₹ 97,000",7.1 / 10,,300000,700000,151005
761,"Sir Visvesvaraya Institute Of Technology - [SVIT] Chincholi, Nashik","Nashik, Maharashtra","₹ 91,867",7.5 / 10,,300000,400000,83016
762,"Sree Dattha Institute of Engineering and Science - [SDES], Rangareddy","Rangareddy, Telangana","₹ 82,000",7.6 / 10,#112th/170  in India   2023,570000,800000,161907
763,"Sri Vijaya Vittala Institute of Technology- [VVIT], Bangalore","Bangalore, Karnataka","₹ 1,60,000",7.1 / 10,,,1800000,25352
764,"St Joseph Engineering College - [SJEC], Mangalore","Mangalore, Karnataka","₹ 88,130",7.9 / 10,,450000,4200000,179894
765,"Vaageswari College of Engineering, Karimnagar","Karimnagar, Telangana","₹ 55,000",08-Oct,,,1200000,82492
766,"Vishveshwarya Group of Institutions - [VGI], Greater Noida","Greater Noida, Uttar Pradesh","₹ 90,000",6.4 / 10,,,1000000,6028
767,"NIIT University - [NU], Neemrana","Neemrana, Rajasthan","₹ 3,25,000",7.4 / 10,#66th/166  in India   2023,1176000,2512000,120910
768,"CT Group of Institutions, Jalandhar","Jalandhar, Punjab","₹ 89,080",7.6 / 10,,,1400000,88564
769,"Bipin Tripathi  Kumaon Institute of Technology, Almora","Almora, Uttarakhand","₹ 71,150",6.4 / 10,#134th/166  in India   2023,340000,1800000,174642
770,"ABMSP's Anantrao Pawar College of Engineering & Research - [APCOER], Pune","Pune, Maharashtra","₹ 67,000",7.8 / 10,,,1970000,190561
771,"Institute of Technology & Management - [ITM], Aligarh","Aligarh, Uttar Pradesh","₹ 55,000",6.5 / 10,,500000,1200000,141938
772,"JCT College of Engineering and Technology, Coimbatore","Coimbatore, Tamil Nadu","₹ 50,000",6.6 / 10,#134th/147  in India   2019,,,129897
773,"JIMS Engineering Management Technical Campus- [JEMTEC], Greater Noida","Greater Noida, Uttar Pradesh","₹ 97,750",8.4 / 10,#133th/238  in India   2022,474000,1750000,171198
774,"College of Engineering - [COE] Kallooppara, Pathanamthitta","Pathanamthitta, Kerala","₹ 35,000",8.5 / 10,,300000,,153390
775,"College of Engineering - [CEAL] Attingal, Thiruvananthapuram","Thiruvananthapuram, Kerala","₹ 42,952",7.6 / 10,,400000,630000,77626
776,"Dhanalakshmi Srinivasan College of Engineering - [DSCE], Coimbatore","Coimbatore, Tamil Nadu","₹ 55,000",6.1 / 10,,,,54824
777,"Government Engineering College - [GECK], Kozhikode","Kozhikode, Kerala","₹ 23,290",7.9 / 10,,350000,500000,106084
778,"Vaigai College of Engineering- [VCE], Madurai","Madurai, Tamil Nadu","₹ 50,000",08-Oct,,,,130678
779,"Jagannath University, Bahadurgarh","Bahadurgarh, Haryana","₹ 1,21,000",7.9 / 10,,,540000,170358
780,"Indian Institute of Information Technology, Srirangam","Srirangam, Tamil Nadu","₹ 1,92,250",7.5 / 10,,990000,,103049
781,"College of Engineering Muttathara, Thiruvananthapuram","Thiruvananthapuram, Kerala","₹ 56,705",07-Oct,,220000,600000,71651
782,"Bhopal Institute of Technology & Science - [BITS], Bhopal","Bhopal, Madhya Pradesh","₹ 55,000",5.4 / 10,,360000,900000,42604
783,"St.Mary's Engineering College - [SMEC], Hyderabad","Hyderabad, Telangana","₹ 45,000",7.1 / 10,#114th/147  in India   2019,600000,,176798
784,"Maharishi University of Information Technology -[MUIT], Noida","Noida, Uttar Pradesh","₹ 1,50,000",6.8 / 10,,,1200000,197340
785,"Meerut Institute of Technology - [MIT], Meerut","Meerut, Uttar Pradesh","₹ 87,500",8.2 / 10,#109th/110  in India   2020,,,45259
786,"Institute of Technology and Management - [ITM], Gorakhpur","Gorakhpur, Uttar Pradesh","₹ 55,000",7.4 / 10,,108000,375000,35574
787,"VSB College of Engineering Technical Campus, Coimbatore","Coimbatore, Tamil Nadu","₹ 55,000",7.9 / 10,,,1000000,51776
788,"Guru Nanak Institutions Technical Campus - [GNITC], Hyderabad","Hyderabad, Telangana","₹ 1,07,000",08-Oct,#106th/246  in India   2023,350000,,126214
789,"Bineswar Brahma Engineering College- [BBEC], Kokrajhar","Kokrajhar, Assam","₹ 12,800",7.5 / 10,,,2600000,35319
790,"Institute of Engineering & Technology, Agra","Agra, Uttar Pradesh","₹ 78,000",7.1 / 10,,,,159533
791,"Rawal Institutions, Faridabad","Faridabad, Haryana","₹ 70,000",7.3 / 10,,250000,950000,56650
792,"Madhyanchal Professional University - [MPU], Bhopal","Bhopal, Madhya Pradesh","₹ 40,000",6.6 / 10,,380000,1800000,15969
793,"Yenepoya Institute of Technology - [YIT], Mangalore","Mangalore, Karnataka","₹ 58,806",8.5 / 10,#111th/160  in India   2023,,,20243
794,"Ramgarh Engineering College - [REC], Ramgarh","Ramgarh, Jharkhand",--,6.9 / 10,,,,93997
795,"Bharati Vidyapeeth College of Engineering - [BVCOE] Navi Mumbai, Mumbai","Mumbai, Maharashtra","₹ 1,10,000",7.1 / 10,#31th/166  in India   2023,450000,1000000,40573
796,"Christ College of Engineering and Technology, Pondicherry","Pondicherry, Puducherry","₹ 1,16,000",7.2 / 10,,,,126328
797,"College of Engineering Trikaripur, Kasaragod","Kasaragod, Kerala","₹ 43,805",7.3 / 10,,350000,,24099
798,"Coorg Institute of Technology - [CIT], Kodagu","Kodagu, Karnataka","₹ 90,340",6.7 / 10,,240000,420000,125240
799,"Dr. Sivanthi Aditanar College of engineering - [SACOE], Tiruchendur","Tiruchendur, Tamil Nadu","₹ 65,000",7.6 / 10,,250000,,76789
800,"G. Pullaiah College of Engineering and Technology - [GPCET], Kurnool","Kurnool, Andhra Pradesh","₹ 48,000",7.3 / 10,#204th/246  in India   2023,,,87763
801,"GSSS Institute of Engineering and Technology for Women - [GSSSIETW], Mysore","Mysore, Karnataka","₹ 85,040",8.3 / 10,,425000,1700000,177399
802,"Genba Sopanrao Moze College of Engineering Balewadi, Pune","Pune, Maharashtra","₹ 65,000",6.3 / 10,,,,132647
803,"Government Engineering College - [GECI], Idukki","Idukki, Kerala","₹ 19,800",7.7 / 10,,,1800000,148344
804,"Government Engineering College - [GECH], Hassan","Hassan, Karnataka","₹ 76,360",7.8 / 10,,300000,,56631
805,"Guru Nanak Dev Engineering College - [GNDEC ], Bidar","Bidar, Karnataka","₹ 81,000",6.8 / 10,#227th/246  in India   2023,,1200000,95630
806,"Haryana Engineering College - [HEC], Yamuna Nagar","Yamuna Nagar, Haryana","₹ 70,000",7.6 / 10,,,350000,150803
807,"Holy Mary Institute of Technology and Science -[HITS], Hyderabad","Hyderabad, Telangana","₹ 66,000",7.3 / 10,#209th/246  in India   2023,450000,,64582
808,"ITS Engineering College, Greater Noida","Greater Noida, Uttar Pradesh","₹ 1,05,000",8.6 / 10,#218th/246  in India   2023,,2600000,72699
809,"ILM College of Engineering and Technology - [ILMCET], Ernakulam","Ernakulam, Kerala","₹ 2,74,000",6.9 / 10,,560000,,168107
810,"Indira College of Engineering & Management - [ICEM], Pune","Pune, Maharashtra","₹ 1,04,000",7.4 / 10,#129th/160  in India   2023,400000,1200000,103097
811,"Indra Ganesan College of Engineering - [IGCENG], Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 50,000",5.6 / 10,,240000,1800000,56776
812,"Jawaharlal Nehru Government Engineering College - [JNGEC], Sundarnagar","Sundarnagar, Himachal Pradesh","₹ 55,000",6.7 / 10,,750000,2360000,8582
813,"K Ramakrishnan College of Technology - [KRCT], Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 65,000",7.5 / 10,#213th/246  in India   2023,500000,,104114
814,"Kalam Institute of Technology - [KIT], Ganjam","Ganjam, Orissa","₹ 2,12,000",6.9 / 10,,,1300000,97676
815,"Kandula Sreenivasa Reddy Memorial College of Engineering - [KSRMCE], Kadapa","Kadapa, Andhra Pradesh","₹ 56,700",7.6 / 10,#154th/160  in India   2020,,,94362
816,"Karavali Institute of Technology - [KIT], Mangalore","Mangalore, Karnataka","₹ 80,000",7.6 / 10,,300000,1700000,179527
817,"L.B.S. College of Engineering - [LBSCEK], Kasaragod","Kasaragod, Kerala","₹ 57,620",7.7 / 10,,,,25425
818,"Latha Mathavan Engineering College - [LMEC], Madurai","Madurai, Tamil Nadu","₹ 55,000",5.1 / 10,,450000,1200000,28184
819,"Manipur Institute of Technology - [MIT], Imphal","Imphal, Manipur","₹ 69,200",7.4 / 10,,,,101839
820,"Modern Institute of Technology and Research Centre -[MITRC], Alwar","Alwar, Rajasthan","₹ 77,750",7.4 / 10,,350000,1428000,197927
821,"Mohandas College of Engineering and Technology - [MCET], Thiruvananthapuram","Thiruvananthapuram, Kerala","₹ 50,000",7.1 / 10,,,,167927
822,"Narayana Engineering College - [NEC], Nellore","Nellore, Andhra Pradesh","₹ 40,800",7.1 / 10,,600000,1500000,137289
823,"Netaji Subhash Engineering College - [NSEC], Kolkata","Kolkata, West Bengal","₹ 1,44,800",7.5 / 10,#186th/200  in India   2020,510000,2530000,199669
824,"R.M.K. College of Engineering and Technology - [RMKCET], Thiruvallur","Thiruvallur, Tamil Nadu","₹ 60,000",8.1 / 10,#183th/216  in India   2022,,,189669
825,"Raipur Institute of Technology - [RITEE], Raipur","Raipur, Chhattisgarh","₹ 3,04,000",7.9 / 10,,518000,2100000,126723
826,"Rustamji Institute of Technology - [RJIT], Gwalior","Gwalior, Madhya Pradesh","₹ 81,136",7.1 / 10,,,,78374
827,"SRK Institute of Technology, Vijayawada","Vijayawada, Andhra Pradesh","₹ 56,000",7.9 / 10,#143th/170  in India   2023,450000,,63156
828,"SS College of Engineering, Udaipur","Udaipur, Rajasthan","₹ 77,000",6.8 / 10,,,,146061
829,"Shaheed Udham Singh Engineering College - [SUSEC], Mohali","Mohali, Punjab","₹ 80,000",08-Oct,,300000,,116731
830,"Santhiram Engineering College Nandyal - [SREC], Kurnool","Kurnool, Andhra Pradesh","₹ 59,500",07-Oct,,,,188316
831,"Shambhunath Institute of Engineering and Technology - [SIET], Allahabad","Allahabad, Uttar Pradesh","₹ 79,400",7.4 / 10,#160th/170  in India   2023,460000,1200000,173855
832,"Shri Shankaracharya Institute of Professional Management and Technology - [SSIPMT], Raipur","Raipur, Chhattisgarh","₹ 72,230",08-Oct,,450000,1940000,184680
833,"Siddhant College of Engineering - [SCOE] Sudumbare, Pune","Pune, Maharashtra","₹ 65,000",6.2 / 10,,,,78694
834,"Sipna's College of Engineering and Technology, Amravati","Amravati, Maharashtra","₹ 90,000",8.2 / 10,,340000,,147172
835,"Skyline Institute of Engineering and Technology - [SIET], Greater Noida","Greater Noida, Uttar Pradesh","₹ 1,10,000",6.8 / 10,,,,82589
836,"Smt Kashibai Navale College of Engineering - [SKNCOE] Vadgaon, Pune","Pune, Maharashtra","₹ 98,000",7.9 / 10,#119th/170  in India   2023,250000,300000,190685
837,"Smt. Indira Gandhi College of Engineering - [SIGCE], Navi Mumbai","Navi Mumbai, Maharashtra","₹ 85,660",6.3 / 10,,240000,1000000,107701
838,"SR University - [SRU], Warangal","Warangal, Telangana","₹ 2,25,000",7.9 / 10,#98th/200  in India   2023,450000,1800000,89392
839,"Sree Chaitanya College of Engineering - [SCCE], Karimnagar","Karimnagar, Telangana","₹ 55,000",8.1 / 10,,,,6741
840,"Sri Jagadguru Chandrashekaranatha Swamiji Institute of Technology - [SJCIT], Chickballapur","Chickballapur, Karnataka","₹ 32,590",7.1 / 10,#98th/170  in India   2023,,,86789
841,"Sri Muthukumaran Institute of Technology - [SMIT], Chennai","Chennai, Tamil Nadu","₹ 70,000",7.5 / 10,#39th/166  in India   2023,330000,500000,63830
842,"Srinivasa Ramanujan Institute of Technology - [SRIT], Anantapur","Anantapur, Andhra Pradesh","₹ 50,200",7.8 / 10,#190th/246  in India   2023,300000,,134612
843,"St. Joseph's College of Engineering and Technology - [SJCET] Palai, Kottayam","Kottayam, Kerala","₹ 1,00,400",7.3 / 10,,350000,,139595
844,"T.J.S. Engineering College, Thiruvallur","Thiruvallur, Tamil Nadu","₹ 60,000",7.4 / 10,,,350000,46653
845,"SRM TRP Engineering College, Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 50,000",08-Oct,,475000,1700000,95821
846,"Institute of Bioinformatics and Biotechnology - [IBB], Pune","Pune, Maharashtra","₹ 85,787",6.8 / 10,,,,194985
847,"Global Institute of Technology and Management - [GITM], Gurgaon","Gurgaon, Haryana","₹ 85,000",7.4 / 10,,250000,2100000,130041
848,"United Institute of Technology - [UIT], Allahabad","Allahabad, Uttar Pradesh","₹ 1,12,025",8.3 / 10,,,,98234
849,"Chhatrapati Shivaji Institute of Technology - [CSIT], Durg","Durg, Chhattisgarh","₹ 75,000",7.4 / 10,,,,154839
850,"Panipat Institute of Engineering & Technology - [PIET], Panipat","Panipat, Haryana","₹ 1,54,000",8.4 / 10,#130th/200  in India   2022,400000,2000000,94995
