Unnamed: 0,college_name,location,course_fees,review,Average Package,Highest Package,Cutoff rank in CSE
534,"Anand International College of Engineering, Jaipur","Jaipur, Rajasthan",85000,8.1,500000,1050000,147590
535,"M H Saboo Siddik College of Engineering - [MHSSCOE], Mumbai","Mumbai, Maharashtra",141000,6.6,541800,850000,165826
536,"Aurangabad College of Engineering - [ACE], Aurangabad","Aurangabad, Maharashtra",60500,7.8,420000,890000,160464
537,"Drs. Kiran and Pallavi Patel Global University, Vadodara","Vadodara, Gujarat",117600,7.6,420000,998000,180569
538,"Cambridge Institute of Technology - [CIT], Ranchi","Ranchi, Jharkhand",78000,6.7,541800,1000000,24515
539,"Coimbatore Institute of Engineering and Technology - [CIET], Coimbatore","Coimbatore, Tamil Nadu",55000,7.4,250000,920000,188504
540,"College of Engineering Thalassery, Kannur","Kannur, Kerala",54970,7.4,541800,386000,167044
541,"D. Y. Patil College of Engineering, Pune","Pune, Maharashtra",123998,7.8,600000,1100000,48437
542,"Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH], Kolkata","Kolkata, West Bengal",436403,7.7,300000,500000,84762
543,"Echelon Institute of Technology, Faridabad","Faridabad, Haryana",88000,7.2,450000,1800000,33150
544,"Francis Xavier Engineering College, Tirunelveli","Tirunelveli, Tamil Nadu",0,7.8,541800,1080000,185380
545,"GITA Autonomous College - [GITA College], Bhubaneswar","Bhubaneswar, Orissa",125000,8.4,450000,920000,154539
546,"Global Institute of Technology - [GIT], Jaipur","Jaipur, Rajasthan",96043,7.8,500000,1000000,90582
547,"Godavari Institute of Engineering and Technology - [GIET] Rajahmundry, East Godavari","East Godavari, Andhra Pradesh",58700,7.2,541800,2417680,41845
548,"Government College of Engineering - [GCOE], Jalgaon","Jalgaon, Maharashtra",82956,6.5,500000,3700000,190773
549,"Guru Nanak Dev Engineering College - [GNDEC], Ludhiana","Ludhiana, Punjab",98689,7.7,450000,1000000,75448
550,"IFET College of Engineering - [IFET], Villupuram","Villupuram, Tamil Nadu",55000,7.6,541800,6200000,111307
551,"KMCT College of Engineering, Kozhikode","Kozhikode, Kerala",75000,7.3,750000,350000,120458
552,"KPR Institute of Engineering & Technology - [KPRIET], Coimbatore","Coimbatore, Tamil Nadu",96900,8.8,541800,5900000,56331
553,"Kathir College of Engineering, Coimbatore","Coimbatore, Tamil Nadu",60000,8.5,650000,3700000,199262
554,"Lakireddy Bali Reddy College of Engineering - [LBRCE], Krishna","Krishna, Andhra Pradesh",69700,8.1,230000,700000,139091
555,"MEA Engineering College- [MEAEC], Malappuram","Malappuram, Kerala",67180,8.1,541800,2690000,5928
556,"M. Kumarasamy College of Engineering - [MKCE], Karur","Karur, Tamil Nadu",200000,8.1,340000,1700000,59729
557,"Madhav Institute of Technology and Science - [MITS], Gwalior","Gwalior, Madhya Pradesh",104070,7.5,541800,1100000,188908
558,"Mahaveer Institute of Science and Technology- [MIST], Hyderabad","Hyderabad, Telangana",66000,7.4,450000,3400000,102048
559,"Mailam Engineering College, Villupuram","Villupuram, Tamil Nadu",50000,7.453557199772339,250000,700000,10422
560,"Manakula Vinayagar Institute of Technology - [MVIT], Pondicherry","Pondicherry, Puducherry",107000,7.4,460000,1100000,153790
561,"Marthandam College of Engineering and Technology - [MACET], Kanyakumari","Kanyakumari, Tamil Nadu",55000,7.453557199772339,541800,2417680,45100
562,"National Institute of Electronics and Information Technology - [NIELIT], Aurangabad","Aurangabad, Maharashtra",83250,7.1,400000,3580000,168915
563,"PA College of Engineering - [PACE], Mangalore","Mangalore, Karnataka",100000,7.8,541800,2650000,56050
564,"Pranveer Singh Institute of Technology - [PSIT], Kanpur","Kanpur, Uttar Pradesh",540000,8.2,760000,2600000,12359
565,"Rajagiri School of Engineering & Technology - [RSET], Kochi","Kochi, Kerala",87000,8.2,541800,2417680,171910
566,"Sahrdaya College of Engineering  - [SCE] Kodakara, Thrissur","Thrissur, Kerala",35000,7.4,560000,2417680,116608
567,"Sanjivani College of Engineering Kopargaon, Ahmednagar","Ahmednagar, Maharashtra",151002,7.9,541800,2417680,161539
568,"Saroj Mohan Institute of Technology - [SMIT], Hooghly","Hooghly, West Bengal",295000,7.5,480000,5300000,153157
569,"Seemanta Engineering College, Mayurbhanj","Mayurbhanj, Orissa",220000,7.453557199772339,541800,4390000,111024
570,"Sengunthar Engineering College, Namakkal","Namakkal, Tamil Nadu",50000,8.4,620000,2417680,154846
571,"Shivani Engineering College - [SEC], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",56500,7.6,541800,3260000,47236
572,"Sri Venkateshwara College of Engineering - [SVCE], Bangalore","Bangalore, Karnataka",125000,7.1,541800,4250000,93780
573,"Swami Vivekananda Institute of Technology - [SVIT], Secunderabad","Secunderabad, Telangana",79350,6.6,220000,400000,106646
574,"TKR College of Engineering and Technology - [TKRCET], Hyderabad","Hyderabad, Telangana",70000,7.7,860000,2417680,168517
575,"Trinity College of Engineering, Thiruvananthapuram","Thiruvananthapuram, Kerala",40000,7.6,541800,3400000,33107
576,"APS College of Engineering - [APS], Bangalore","Bangalore, Karnataka",56000,6.4,541800,6300000,186425
577,"College of Engineering - [COER], Roorkee","Roorkee, Uttarakhand",136150,8.2,470000,2800000,130038
578,"Park College of Engineering and Technology - [PCET], Coimbatore","Coimbatore, Tamil Nadu",87000,7.453557199772339,250000,320000,159988
579,"University Institute of Information Technology, Himachal Pradesh University - [UIIT], Shimla","Shimla, Himachal Pradesh",122010,7.1,541800,2417680,175862
580,"GD Goenka University - [GDGU], Gurgaon","Gurgaon, Haryana",300000,7.6,504000,1755000,129425
581,"Government Engineering College, Ajmer","Ajmer, Rajasthan",70500,6.7,314000,480000,121852
582,"College of Engineering Adoor - [CEA], Pathanamthitta","Pathanamthitta, Kerala",53328,7.3,541800,3000000,70794
583,"ITM SLS Baroda University, Vadodara","Vadodara, Gujarat",98000,7.9,450000,1000000,59125
584,"ISL Engineering College - [ISLEC], Hyderabad","Hyderabad, Telangana",65000,7.453557199772339,541800,3260000,19015
585,"College of Engineering - [CEK]  Kidangoor, Kottayam","Kottayam, Kerala",35000,7.4,541800,2417680,14928
586,"KLS Gogte Institute of Technology - [KLS GIT], Belgaum","Belgaum, Karnataka",61100,7.3,443000,1260000,94658
587,"Trident Academy of Technology, Bhubaneswar","Bhubaneswar, Orissa",108300,7.453557199772339,541800,4360000,44336
588,"People's University, Bhopal","Bhopal, Madhya Pradesh",80000,6.8,520000,2417680,128546
589,"Amrita School of Engineering - [ASE], Bangalore","Bangalore, Karnataka",270000,7.8,541800,3270000,69405
590,"Ganga Group of Institutions - [GGI], New Delhi","New Delhi, Delhi NCR",78000,7.9,380000,6400000,84107
591,"Cambridge Institute of Technology - [CiTech], Bangalore","Bangalore, Karnataka",150000,8.1,590000,3000000,150099
592,"RajaRajeswari College of Engineering - [RRCE], Bangalore","Bangalore, Karnataka",29170,6.5,750000,400000,103622
593,"Sri Manakula Vinayagar Engineering College, Pondicherry","Pondicherry, Puducherry",59500,7.453557199772339,330000,1200000,169654
594,"International Institute of Technology and Management  - [IITM], Sonepat","Sonepat, Haryana",70000,5.6,541800,4360000,173396
595,"Maharishi University of Information Technology - [MUIT], Lucknow","Lucknow, Uttar Pradesh",80000,7.6,541800,2417680,173324
596,"JNTUH College of Engineering Sultanpur - [JNTUHCES], Sangareddy","Sangareddy, Telangana",40500,7.7,395777,700000,137586
597,"Vidya Knowledge Park - [VKP], Meerut","Meerut, Uttar Pradesh",102850,8.1,541800,3400000,33823
598,"Jaypee University Anoopshahr, Bulandshahr","Bulandshahr, Uttar Pradesh",155000,8.7,400000,2300000,27957
599,"Sarala Birla University - [SBU], Ranchi","Ranchi, Jharkhand",522200,8.1,541800,1200000,36313
600,"Rajkiya Engineering College - [RECK], Kannauj","Kannauj, Uttar Pradesh",60500,7.3,360000,2400000,23806
601,"Career Point University - [CPU], Hamirpur","Hamirpur, Himachal Pradesh",105000,7.6,800000,2500000,107406
602,"Sri Sai University - [SSU], Palampur","Palampur, Himachal Pradesh",90900,6.8,260000,2400000,9908
603,"Sri Guru Granth Sahib World University - [SGGSWU], Fatehgarh Sahib","Fatehgarh Sahib, Punjab",104000,8.8,541800,2700000,103040
604,"Vinayaka Missions University - [VMU], Salem","Salem, Tamil Nadu",60000,8.3,450000,4500000,108960
605,"Gopal Narayan Singh University - [GNSU], Sasaram","Sasaram, Bihar",100000,8.4,541800,6300000,198879
606,"Shyam University, Dausa","Dausa, Rajasthan",80000,8.5,370000,1000000,121390
607,"Kavikulguru Institute of Technology and Science - [KITS], Nagpur","Nagpur, Maharashtra",103000,7.4,230000,280000,63245
608,"Institute of Wood Science and Technology - [IWST], Bangalore Rural","Bangalore Rural, Karnataka",0,8.7,541800,3200000,190202
609,"Stanley College of Engineering and Technology for Women - [SCETW], Hyderabad","Hyderabad, Telangana",85000,8.1,450000,1000000,51836
610,"Aditya Institute of Technology and Management -[AITAM] Tekkali, Srikakulam","Srikakulam, Andhra Pradesh",72000,7.3,541800,2157000,188626
611,"Anand Engineering College - [AEC], Agra","Agra, Uttar Pradesh",117625,7.5,340000,2700000,158274
612,"Andhra Loyola Institute of Engineering - [ALIET], Vijayawada","Vijayawada, Andhra Pradesh",50200,7.6,541800,538000,178309
613,"Baba Banda Singh Bahadur Engineering College - [BBSBEC], Fatehgarh Sahib","Fatehgarh Sahib, Punjab",90000,8.1,500000,4300000,82836
614,"Bangalore College of Engineering and Technology-[BCET], Bangalore","Bangalore, Karnataka",125000,8.1,620000,2417680,161511
615,"Bankura Unnayani Institute of Engineering - [BUIE], Bankura","Bankura, West Bengal",94750,7.1,541800,3400000,189538
616,"Buddha Institute of Technology- [BIT], Gorakhpur","Gorakhpur, Uttar Pradesh",68057,7.4,420000,2417680,141711
617,"Chadalawada Ramanamma Engineering College - [CREC], Tirupati","Tirupati, Andhra Pradesh",63000,7.1,541800,3200000,28587
618,"Chettinad College of Engineering and Technology - [CCET], Karur","Karur, Tamil Nadu",55000,8.4,400000,2417680,64405
619,"College of Engineering And Management, Kolaghat, Medinipur","Medinipur, West Bengal",110700,8.1,485000,1300000,21120
620,"DAV Institute of Engineering and Technology - [DAVIET], Jalandhar","Jalandhar, Punjab",80750,7.3,541800,2018000,30000
621,"Dhanalakshmi Srinivasan Engineering College - [DSEC], Perambalur","Perambalur, Tamil Nadu",50000,7.4,340000,2100000,157634
622,"Ellenki College of Engineering and Technology - [ECET], Hyderabad","Hyderabad, Telangana",60000,7.3,541800,1200000,21022
623,"GKM College of Engineering and Technology - [GKMCET], Chennai","Chennai, Tamil Nadu",50000,6.6,541800,2304000,127409
624,"G L Bajaj Institute of Technology and Management, Greater Noida","Greater Noida, Uttar Pradesh",0,7.8,712000,2417680,175075
625,"Government College of Engineering  - [GCE], Kannur","Kannur, Kerala",13125,8.2,350000,2100000,114156
626,"Government College of Engineering and Ceramic Technology - [GCECT], Kolkata","Kolkata, West Bengal",17950,8.2,541800,3406000,124903
627,"Govt Engineering College, Bilaspur","Bilaspur, Chhattisgarh",12725,7.1,450000,2417680,158138
628,"Kamla Nehru Institute of Technology - [KNIT], Sultanpur","Sultanpur, Uttar Pradesh",337000,8.1,541800,3600000,117709
629,"Karpagam Institute of Technology, Coimbatore","Coimbatore, Tamil Nadu",50000,7.6,240000,350000,42255
630,"Kongunadu College of Engineering and Technology - [KNCET], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",55000,7.453557199772339,320000,1200000,156369
631,"MBM Engineering College - [MBM], Jodhpur","Jodhpur, Rajasthan",315000,7.5,541800,2170000,183306
632,"Madanapalle Institute of Technology & Science -[MITS], Madanapalle","Madanapalle, Andhra Pradesh",69800,8.4,450000,2100000,79882
633,"Mookambigai College of Engineering, Pudukkottai","Pudukkottai, Tamil Nadu",50000,8.2,541800,3200000,174510
634,"Government College of Engineering, Keonjhar","Keonjhar, Orissa",140000,7.1,270000,2417680,129504
635,"Ponjesly College of Engineering - [PCE], Nagercoil","Nagercoil, Tamil Nadu",200000,6.2,541800,2300000,193221
636,"Rajadhani Institute of Engineering and Technology - [RIET] Attinga, Thiruvananthapuram","Thiruvananthapuram, Kerala",120000,7.7,350000,1200000,25497
637,"Ramachandra College of Engineering - [RCE], Eluru","Eluru, Andhra Pradesh",45900,7.7,541800,1600000,30485
638,"Rewa Engineering College - [REC], Rewa","Rewa, Madhya Pradesh",49800,6.5,300000,2350000,182312
639,"Roorkee Institute of Technology - [RIT], Roorkee","Roorkee, Uttarakhand",107900,8.7,541800,1000000,120965
640,"SCMS School of Engineering and Technology [SSET], Ernakulam","Ernakulam, Kerala",129220,6.9,500000,1208000,145687
641,"SIES Graduate School of Technology - [SIES-GST], Navi Mumbai","Navi Mumbai, Maharashtra",134420,7.9,650000,1000000,133136
642,"SKN Sinhgad Institute of Technology and Science -[SKNSITS] Lonavala, Pune","Pune, Maharashtra",125170,7.3,541800,3400000,151802
643,"Samrat Ashok Technological  Institute - [S.A.T.I], Vidisha","Vidisha, Madhya Pradesh",71300,6.7,466000,1000000,134893
644,"Sapthagiri College of Engineering, Bangalore","Bangalore, Karnataka",235000,7.2,541800,2050000,65735
645,"Saroj Institute of Technology and Management - [SITM], Lucknow","Lucknow, Uttar Pradesh",240000,5.9,575000,1200000,36064
646,"Sasurie College of Engineering - [SCE], Tiruppur","Tiruppur, Tamil Nadu",200000,7.453557199772339,541800,3460000,127997
647,"Selvam College of Technology - [SCT], Namakkal","Namakkal, Tamil Nadu",50000,8.2,275000,3490000,146775
648,"Shivalik College of Engineering - [SCE], Dehradun","Dehradun, Uttarakhand",103900,7.2,300000,2417680,144654
649,"Silver Oak College of Engineering and Technology - [SOCET], Ahmedabad","Ahmedabad, Gujarat",78000,7.5,541800,3500000,117645
650,"Sinhgad College of Engineering - [SCOE] Vadgaon Ambegaon, Pune","Pune, Maharashtra",138060,7.7,450000,1200000,148275
651,"Sree Buddha College of Engineering Pattoor - [SBCE], Alappuzha","Alappuzha, Kerala",75000,6.5,541800,2600000,154944
652,"Sree Narayana Gurukulam College of Engineering - [SNGCE], Ernakulam","Ernakulam, Kerala",72020,7.7,400000,2340000,174318
653,"Sree Sastha Institute of Engineering and Technology, Chennai","Chennai, Tamil Nadu",55000,7.4,450000,1800000,39201
654,"Sri Siddhartha Institute of Technology - [SSIT], Tumkur","Tumkur, Karnataka",111796,7.453557199772339,600000,1600000,32155
655,"Tamilnadu College of Engineering - [TNCE], Coimbatore","Coimbatore, Tamil Nadu",200000,6.3,541800,3400000,111360
656,"Thangavelu Engineering College, Chennai","Chennai, Tamil Nadu",50000,5.7,400000,1842000,182260
657,"Hyderabad Institute of Technology and Management - [HITAM], Hyderabad","Hyderabad, Telangana",103000,7.9,541800,2400000,154854
658,"Vemu Institute of Technology - [VEMU], Chittoor","Chittoor, Andhra Pradesh",35000,7.9,541800,2340000,12287
659,"Kalaignar karunanidhi Institute of Technology - [KIT], Coimbatore","Coimbatore, Tamil Nadu",200000,7.6,400000,800000,87973
660,"Patel College of Science and Technology - [PCST], Bhopal","Bhopal, Madhya Pradesh",56000,7.5,260000,480000,26735
661,"University Institute of Engineering and Technology - [UIET], Kurukshetra","Kurukshetra, Haryana",104900,7.453557199772339,541800,2100000,29208
662,"Anna University of Technology, Madurai","Madurai, Tamil Nadu",43810,7.6,350000,1900000,142868
663,"Anna University of Technology, Tirunelveli","Tirunelveli, Tamil Nadu",43810,5.5,541800,2600000,20025
664,"GB Pant Delhi Skill and Entrepreneurship University, Okhla-I Campus, New Delhi","New Delhi, Delhi NCR",40000,6.7,424448,1000000,87298
665,"Jyothy Institute of Technology - [JIT], Bangalore","Bangalore, Karnataka",300000,8.3,600000,2100000,40038
666,"College of Engineering Perumon, Kollam","Kollam, Kerala",35000,7.9,541800,2600000,116914
667,"College of Engineering - [CEM] Munnar, Idukki","Idukki, Kerala",85650,7.4,450000,1800000,187479
668,"College of Engineering Pathanapuram, Pathanamthitta","Pathanamthitta, Kerala",53450,7.3,541800,3400000,179097
669,"Sreyas Institute of Engineering and Technology - [SIET], Hyderabad","Hyderabad, Telangana",106000,8.2,500000,1200000,10325
670,"Delhi Institute of Tool Engineering - [DITE], New Delhi","New Delhi, Delhi NCR",0,6.4,541800,2400000,126252
671,"K. C. College of Engineering And Management Studies And Research, Thane","Thane, Maharashtra",390000,8.2,340000,2300000,129162
672,"Vi Institute of Technology - [VIIT], Kanchipuram","Kanchipuram, Tamil Nadu",200000,8.3,541800,2100000,54927
673,"Birla Institute of Technology Extension Centre - [BIT], Deoghar","Deoghar, Jharkhand",404700,7.8,653000,1400000,53759
674,"A. P. Shah Institute of Technology - [APSIT], Thane","Thane, Maharashtra",137706,8.4,541800,2417680,165682
675,"A.V.C College of Engineering - [AVCCE], Nagapattinam","Nagapattinam, Tamil Nadu",55500,7.3,320000,520000,111400
676,"AWH Engineering College, Calicut","Calicut, Kerala",30000,7.1,300000,2100000,159225
677,"Aarupadai Veedu Institute of Technology - [AVIT], Kanchipuram","Kanchipuram, Tamil Nadu",60000,7.6,541800,1500000,195464
678,"Abacus Institute of Engineering and Management, Hooghly","Hooghly, West Bengal",80500,7.9,400000,400000,5402
679,"Akshaya College of Engineering and Technology-[ACET], Coimbatore","Coimbatore, Tamil Nadu",65000,7.4,350000,1200000,25274
680,"Al  Ameen Engineering College, Erode","Erode, Tamil Nadu",25000,6.9,541800,1370000,154134
681,"Rajadhani Institute of Science and Technology - [RIST], Palakkad","Palakkad, Kerala",35000,6.8,350000,2500000,109140
682,"Amrutvahini College of Engineering - [AVCOE], Ahmednagar","Ahmednagar, Maharashtra",120000,8.3,541800,2417680,5428
683,"Arasu Engineering College - [AEC], Kumbakonam","Kumbakonam, Tamil Nadu",65000,5.5,541800,2750000,133499
684,"Arya College of Engineering and IT - [ACEIT], Jaipur","Jaipur, Rajasthan",96104,7.9,605000,2500000,141464
685,"Bapuji Institute of Engineering and Technology - [BIET], Davanagere","Davanagere, Karnataka",93000,7.6,541800,2590000,174692
686,"Cape Institute of Technology - [CAPE], Tirunelveli","Tirunelveli, Tamil Nadu",25500,7.6,250000,2417680,164299
687,"CIPET: Centre for Skilling and Technical Support [CSTS], Bhubaneswar","Bhubaneswar, Orissa",32680,7.6,541800,3500000,129360
688,"Dhanalakshmi College of Engineering - [DCE], Chennai","Chennai, Tamil Nadu",200000,7.8,350000,2100000,130224
